timestamp,id,distance_px,x1,y1,x2,y2,background_path,session_root
2025-12-02T12:05:33,d1-t1-c4-b-1c3-d-focal,740.933247,1009.360027,454.390856,268.442973,459.289481,/Volumes/Jacks-SSD-1/24-social-cog-sweden/2-data/1-raw_tracks/session_d1-t1-c4-b-1c3-d-focal/preprocessing/background.png,/Volumes/Jacks-SSD-1/24-social-cog-sweden/2-data/1-raw_tracks/session_d1-t1-c4-b-1c3-d-focal
2025-10-09T11:28:49,d1-t1-c4-t-1c3-d,653.903038,989.400227,681.426033,335.507566,685.109935,/Volumes/Jacks-SSD-1/24-social-cog-sweden/2-data/1-raw_tracks/session_d1-t1-c4-t-1c3-d/preprocessing/background.png,/Volumes/Jacks-SSD-1/24-social-cog-sweden/2-data/1-raw_tracks/session_d1-t1-c4-t-1c3-d
2025-12-02T12:05:35,d1-t1-c4-t-1c3-d-focal,742.157877,268.442973,459.289481,1010.584683,454.390856,/Volumes/Jacks-SSD-1/24-social-cog-sweden/2-data/1-raw_tracks/session_d1-t1-c4-t-1c3-d-focal/preprocessing/background.png,/Volumes/Jacks-SSD-1/24-social-cog-sweden/2-data/1-raw_tracks/session_d1-t1-c4-t-1c3-d-focal
2025-10-09T11:28:54,d1-t1-c5-b-1h1-i,664.944368,994.92608,651.954815,329.981712,651.954815,/Volumes/Jacks-SSD-1/24-social-cog-sweden/2-data/1-raw_tracks/session_d1-t1-c5-b-1h1-i/preprocessing/background.png,/Volumes/Jacks-SSD-1/24-social-cog-sweden/2-data/1-raw_tracks/session_d1-t1-c5-b-1h1-i
2025-12-02T12:05:41,d1-t1-c5-b-1h1-i-focal,792.488889,1026.505215,399.281323,234.152597,413.977198,/Volumes/Jacks-SSD-1/24-social-cog-sweden/2-data/1-raw_tracks/session_d1-t1-c5-b-1h1-i-focal/preprocessing/background.png,/Volumes/Jacks-SSD-1/24-social-cog-sweden/2-data/1-raw_tracks/session_d1-t1-c5-b-1h1-i-focal
2025-10-09T11:28:58,d1-t1-c5-b-1h3-i,666.786319,329.981712,651.954815,996.768031,651.954815,/Volumes/Jacks-SSD-1/24-social-cog-sweden/2-data/1-raw_tracks/session_d1-t1-c5-b-1h3-i/preprocessing/background.png,/Volumes/Jacks-SSD-1/24-social-cog-sweden/2-data/1-raw_tracks/session_d1-t1-c5-b-1h3-i
2025-12-02T12:05:44,d1-t1-c5-b-1h3-i-focal,789.918495,232.927941,411.527886,1022.831246,406.629261,/Volumes/Jacks-SSD-1/24-social-cog-sweden/2-data/1-raw_tracks/session_d1-t1-c5-b-1h3-i-focal/preprocessing/background.png,/Volumes/Jacks-SSD-1/24-social-cog-sweden/2-data/1-raw_tracks/session_d1-t1-c5-b-1h3-i-focal
2025-10-09T11:29:01,d1-t1-c5-t-1h3-i,668.638418,996.768031,651.954815,328.139761,655.638717,/Volumes/Jacks-SSD-1/24-social-cog-sweden/2-data/1-raw_tracks/session_d1-t1-c5-t-1h3-i/preprocessing/background.png,/Volumes/Jacks-SSD-1/24-social-cog-sweden/2-data/1-raw_tracks/session_d1-t1-c5-t-1h3-i
2025-12-02T12:05:47,d1-t1-c5-t-1h3-i-focal,796.027529,1022.831246,406.629261,226.804659,407.853917,/Volumes/Jacks-SSD-1/24-social-cog-sweden/2-data/1-raw_tracks/session_d1-t1-c5-t-1h3-i-focal/preprocessing/background.png,/Volumes/Jacks-SSD-1/24-social-cog-sweden/2-data/1-raw_tracks/session_d1-t1-c5-t-1h3-i-focal
2025-10-09T11:29:05,d1-t1-c7-b-1c3-i,663.470705,889.934864,443.814334,1553.037281,421.71092,/Volumes/Jacks-SSD-1/24-social-cog-sweden/2-data/1-raw_tracks/session_d1-t1-c7-b-1c3-i/preprocessing/background.png,/Volumes/Jacks-SSD-1/24-social-cog-sweden/2-data/1-raw_tracks/session_d1-t1-c7-b-1c3-i
2025-12-02T12:05:51,d1-t1-c7-b-1c3-i-focal,752.163314,852.604022,210.684255,1604.542982,192.314410,/Volumes/Jacks-SSD-1/24-social-cog-sweden/2-data/1-raw_tracks/session_d1-t1-c7-b-1c3-i-focal/preprocessing/background.png,/Volumes/Jacks-SSD-1/24-social-cog-sweden/2-data/1-raw_tracks/session_d1-t1-c7-b-1c3-i-focal
2025-10-09T11:29:08,d1-t1-c7-t-1c3-i,663.534623,1553.037281,421.71092,889.934864,445.656285,/Volumes/Jacks-SSD-1/24-social-cog-sweden/2-data/1-raw_tracks/session_d1-t1-c7-t-1c3-i/preprocessing/background.png,/Volumes/Jacks-SSD-1/24-social-cog-sweden/2-data/1-raw_tracks/session_d1-t1-c7-t-1c3-i
2025-12-02T12:05:54,d1-t1-c7-t-1c3-i-focal,754.611899,1604.542982,192.314410,850.154709,210.684255,/Volumes/Jacks-SSD-1/24-social-cog-sweden/2-data/1-raw_tracks/session_d1-t1-c7-t-1c3-i-focal/preprocessing/background.png,/Volumes/Jacks-SSD-1/24-social-cog-sweden/2-data/1-raw_tracks/session_d1-t1-c7-t-1c3-i-focal
2025-10-09T11:29:15,d1-t1-c8-b-1l1-i,633.674033,860.463646,646.428961,226.832448,639.061157,/Volumes/Jacks-SSD-1/24-social-cog-sweden/2-data/1-raw_tracks/session_d1-t1-c8-b-1l1-i/preprocessing/background.png,/Volumes/Jacks-SSD-1/24-social-cog-sweden/2-data/1-raw_tracks/session_d1-t1-c8-b-1l1-i
2025-12-02T12:05:58,d1-t1-c8-b-1l1-i-focal,718.874284,924.858743,427.448417,1643.731984,428.673074,/Volumes/Jacks-SSD-1/24-social-cog-sweden/2-data/1-raw_tracks/session_d1-t1-c8-b-1l1-i-focal/preprocessing/background.png,/Volumes/Jacks-SSD-1/24-social-cog-sweden/2-data/1-raw_tracks/session_d1-t1-c8-b-1l1-i-focal
2025-10-09T11:29:18,d1-t1-c8-b-1l3-i,633.674033,226.832448,639.061157,860.463646,646.428961,/Volumes/Jacks-SSD-1/24-social-cog-sweden/2-data/1-raw_tracks/session_d1-t1-c8-b-1l3-i/preprocessing/background.png,/Volumes/Jacks-SSD-1/24-social-cog-sweden/2-data/1-raw_tracks/session_d1-t1-c8-b-1l3-i
2025-12-02T12:06:01,d1-t1-c8-b-1l3-i-focal,717.652764,1643.731984,428.673074,926.083399,426.223761,/Volumes/Jacks-SSD-1/24-social-cog-sweden/2-data/1-raw_tracks/session_d1-t1-c8-b-1l3-i-focal/preprocessing/background.png,/Volumes/Jacks-SSD-1/24-social-cog-sweden/2-data/1-raw_tracks/session_d1-t1-c8-b-1l3-i-focal
2025-10-09T11:29:23,d1-t1-c8-t-1l1-i,637.317762,939.667545,648.270912,1576.982646,650.112863,/Volumes/Jacks-SSD-1/24-social-cog-sweden/2-data/1-raw_tracks/session_d1-t1-c8-t-1l1-i/preprocessing/background.png,/Volumes/Jacks-SSD-1/24-social-cog-sweden/2-data/1-raw_tracks/session_d1-t1-c8-t-1l1-i
2025-12-02T12:06:04,d1-t1-c8-t-1l1-i-focal,713.975666,926.083399,426.223761,1640.058015,427.448417,/Volumes/Jacks-SSD-1/24-social-cog-sweden/2-data/1-raw_tracks/session_d1-t1-c8-t-1l1-i-focal/preprocessing/background.png,/Volumes/Jacks-SSD-1/24-social-cog-sweden/2-data/1-raw_tracks/session_d1-t1-c8-t-1l1-i-focal
2025-10-09T11:29:26,d1-t1-c8-t-1l3-i,628.116148,1576.982646,650.112863,948.877301,646.428961,/Volumes/Jacks-SSD-1/24-social-cog-sweden/2-data/1-raw_tracks/session_d1-t1-c8-t-1l3-i/preprocessing/background.png,/Volumes/Jacks-SSD-1/24-social-cog-sweden/2-data/1-raw_tracks/session_d1-t1-c8-t-1l3-i
2025-12-02T12:06:11,d1-t1-c8-t-1l3-i-focal,721.339187,921.184774,422.549792,1642.507327,427.448417,/Volumes/Jacks-SSD-1/24-social-cog-sweden/2-data/1-raw_tracks/session_d1-t1-c8-t-1l3-i-focal/preprocessing/background.png,/Volumes/Jacks-SSD-1/24-social-cog-sweden/2-data/1-raw_tracks/session_d1-t1-c8-t-1l3-i-focal
2025-10-09T11:29:31,d1-t1-c9-b-1h2-d,659.421087,854.937792,596.69628,1514.356306,594.854329,/Volumes/Jacks-SSD-1/24-social-cog-sweden/2-data/1-raw_tracks/session_d1-t1-c9-b-1h2-d/preprocessing/background.png,/Volumes/Jacks-SSD-1/24-social-cog-sweden/2-data/1-raw_tracks/session_d1-t1-c9-b-1h2-d
2025-12-02T12:06:14,d1-t1-c9-b-1h2-d-focal,736.034730,834.234178,372.338885,1570.252606,367.440259,/Volumes/Jacks-SSD-1/24-social-cog-sweden/2-data/1-raw_tracks/session_d1-t1-c9-b-1h2-d-focal/preprocessing/background.png,/Volumes/Jacks-SSD-1/24-social-cog-sweden/2-data/1-raw_tracks/session_d1-t1-c9-b-1h2-d-focal
2025-10-09T11:29:33,d1-t1-c9-t-1h2-d,657.641054,1514.356306,594.854329,856.779743,604.064085,/Volumes/Jacks-SSD-1/24-social-cog-sweden/2-data/1-raw_tracks/session_d1-t1-c9-t-1h2-d/preprocessing/background.png,/Volumes/Jacks-SSD-1/24-social-cog-sweden/2-data/1-raw_tracks/session_d1-t1-c9-t-1h2-d
2025-12-02T12:06:17,d1-t1-c9-t-1h2-d-focal,742.145752,1570.252606,367.440259,828.110896,369.889572,/Volumes/Jacks-SSD-1/24-social-cog-sweden/2-data/1-raw_tracks/session_d1-t1-c9-t-1h2-d-focal/preprocessing/background.png,/Volumes/Jacks-SSD-1/24-social-cog-sweden/2-data/1-raw_tracks/session_d1-t1-c9-t-1h2-d-focal
2025-10-09T11:29:43,d1-t2-c1-b-1h2-i,563.829644,1142.282173,646.428961,578.645119,661.16457,/Volumes/Jacks-SSD-1/24-social-cog-sweden/2-data/1-raw_tracks/session_d1-t2-c1-b-1h2-i/preprocessing/background.png,/Volumes/Jacks-SSD-1/24-social-cog-sweden/2-data/1-raw_tracks/session_d1-t2-c1-b-1h2-i
2025-12-02T12:06:23,d1-t2-c1-b-1h2-i-focal,622.144680,525.620793,469.086731,1147.746187,464.188106,/Volumes/Jacks-SSD-1/24-social-cog-sweden/2-data/1-raw_tracks/session_d1-t2-c1-b-1h2-i-focal/preprocessing/background.png,/Volumes/Jacks-SSD-1/24-social-cog-sweden/2-data/1-raw_tracks/session_d1-t2-c1-b-1h2-i-focal
2025-10-09T11:29:53,d1-t2-c1-t-1h2-i,561.903798,582.329021,828.782126,1144.124124,817.730419,/Volumes/Jacks-SSD-1/24-social-cog-sweden/2-data/1-raw_tracks/session_d1-t2-c1-t-1h2-i/preprocessing/background.png,/Volumes/Jacks-SSD-1/24-social-cog-sweden/2-data/1-raw_tracks/session_d1-t2-c1-t-1h2-i
2025-12-02T12:06:26,d1-t2-c1-t-1h2-i-focal,629.484053,1147.746187,464.188106,518.272856,467.862075,/Volumes/Jacks-SSD-1/24-social-cog-sweden/2-data/1-raw_tracks/session_d1-t2-c1-t-1h2-i-focal/preprocessing/background.png,/Volumes/Jacks-SSD-1/24-social-cog-sweden/2-data/1-raw_tracks/session_d1-t2-c1-t-1h2-i-focal
2025-10-09T11:29:59,d1-t2-c10-b-1h2-i,677.860549,1188.330952,685.109935,510.492926,679.584082,/Volumes/Jacks-SSD-1/24-social-cog-sweden/2-data/1-raw_tracks/session_d1-t2-c10-b-1h2-i/preprocessing/background.png,/Volumes/Jacks-SSD-1/24-social-cog-sweden/2-data/1-raw_tracks/session_d1-t2-c10-b-1h2-i
2025-12-02T12:06:40,d1-t2-c10-b-1h2-i-focal,759.302700,442.344166,456.840168,1201.631064,461.738794,/Volumes/Jacks-SSD-1/24-social-cog-sweden/2-data/1-raw_tracks/session_d1-t2-c10-b-1h2-i-focal/preprocessing/background.png,/Volumes/Jacks-SSD-1/24-social-cog-sweden/2-data/1-raw_tracks/session_d1-t2-c10-b-1h2-i-focal
2025-10-09T11:30:04,d1-t2-c10-t-1h2-i,677.928115,510.492926,679.584082,1188.330952,690.635789,/Volumes/Jacks-SSD-1/24-social-cog-sweden/2-data/1-raw_tracks/session_d1-t2-c10-t-1h2-i/preprocessing/background.png,/Volumes/Jacks-SSD-1/24-social-cog-sweden/2-data/1-raw_tracks/session_d1-t2-c10-t-1h2-i
2025-12-02T12:06:42,d1-t2-c10-t-1h2-i-focal,761.745071,1201.631064,461.738794,439.894853,458.064825,/Volumes/Jacks-SSD-1/24-social-cog-sweden/2-data/1-raw_tracks/session_d1-t2-c10-t-1h2-i-focal/preprocessing/background.png,/Volumes/Jacks-SSD-1/24-social-cog-sweden/2-data/1-raw_tracks/session_d1-t2-c10-t-1h2-i-focal
2025-10-09T11:30:11,d1-t2-c2-b-1c2-i,639.159706,994.92608,694.319691,355.769029,696.161642,/Volumes/Jacks-SSD-1/24-social-cog-sweden/2-data/1-raw_tracks/session_d1-t2-c2-b-1c2-i/preprocessing/background.png,/Volumes/Jacks-SSD-1/24-social-cog-sweden/2-data/1-raw_tracks/session_d1-t2-c2-b-1c2-i
2025-12-02T12:06:59,d1-t2-c2-b-1c2-i-focal,728.671520,1789.466082,470.311388,1060.795591,471.536044,/Volumes/Jacks-SSD-1/24-social-cog-sweden/2-data/1-raw_tracks/session_d1-t2-c2-b-1c2-i-focal/preprocessing/background.png,/Volumes/Jacks-SSD-1/24-social-cog-sweden/2-data/1-raw_tracks/session_d1-t2-c2-b-1c2-i-focal
2025-10-09T11:30:20,d1-t2-c2-b-1l1-d,637.339056,355.769029,690.635789,993.084129,696.161642,/Volumes/Jacks-SSD-1/24-social-cog-sweden/2-data/1-raw_tracks/session_d1-t2-c2-b-1l1-d/preprocessing/background.png,/Volumes/Jacks-SSD-1/24-social-cog-sweden/2-data/1-raw_tracks/session_d1-t2-c2-b-1l1-d
2025-12-02T12:07:02,d1-t2-c2-b-1l1-d-focal,726.222211,1060.795591,471.536044,1787.016769,472.760700,/Volumes/Jacks-SSD-1/24-social-cog-sweden/2-data/1-raw_tracks/session_d1-t2-c2-b-1l1-d-focal/preprocessing/background.png,/Volumes/Jacks-SSD-1/24-social-cog-sweden/2-data/1-raw_tracks/session_d1-t2-c2-b-1l1-d-focal
2025-10-09T11:30:25,d1-t2-c2-t-1c2-i,637.339056,991.242178,692.47774,353.927077,686.951887,/Volumes/Jacks-SSD-1/24-social-cog-sweden/2-data/1-raw_tracks/session_d1-t2-c2-t-1c2-i/preprocessing/background.png,/Volumes/Jacks-SSD-1/24-social-cog-sweden/2-data/1-raw_tracks/session_d1-t2-c2-t-1c2-i
2025-12-02T12:07:06,d1-t2-c2-t-1c2-i-focal,726.225309,1789.466082,472.760700,1063.244903,470.311388,/Volumes/Jacks-SSD-1/24-social-cog-sweden/2-data/1-raw_tracks/session_d1-t2-c2-t-1c2-i-focal/preprocessing/background.png,/Volumes/Jacks-SSD-1/24-social-cog-sweden/2-data/1-raw_tracks/session_d1-t2-c2-t-1c2-i-focal
2025-10-09T11:30:29,d1-t2-c2-t-1l1-d,639.371998,355.769029,701.687496,994.92608,718.265056,/Volumes/Jacks-SSD-1/24-social-cog-sweden/2-data/1-raw_tracks/session_d1-t2-c2-t-1l1-d/preprocessing/background.png,/Volumes/Jacks-SSD-1/24-social-cog-sweden/2-data/1-raw_tracks/session_d1-t2-c2-t-1l1-d
2025-12-02T12:07:09,d1-t2-c2-t-1l1-d-focal,731.136214,1063.244903,470.311388,1794.364707,475.210013,/Volumes/Jacks-SSD-1/24-social-cog-sweden/2-data/1-raw_tracks/session_d1-t2-c2-t-1l1-d-focal/preprocessing/background.png,/Volumes/Jacks-SSD-1/24-social-cog-sweden/2-data/1-raw_tracks/session_d1-t2-c2-t-1l1-d-focal
2025-10-09T11:30:33,d1-t2-c3-b-1h3-i,637.485431,882.56706,736.684568,245.251959,751.420177,/Volumes/Jacks-SSD-1/24-social-cog-sweden/2-data/1-raw_tracks/session_d1-t2-c3-b-1h3-i/preprocessing/background.png,/Volumes/Jacks-SSD-1/24-social-cog-sweden/2-data/1-raw_tracks/session_d1-t2-c3-b-1h3-i
2025-12-02T12:07:18,d1-t2-c3-b-1h3-i-focal,721.373492,891.793023,516.848326,170.470470,525.420920,/Volumes/Jacks-SSD-1/24-social-cog-sweden/2-data/1-raw_tracks/session_d1-t2-c3-b-1h3-i-focal/preprocessing/background.png,/Volumes/Jacks-SSD-1/24-social-cog-sweden/2-data/1-raw_tracks/session_d1-t2-c3-b-1h3-i-focal
